"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00133207","Support Team","","Anton Starykov","Bazaavoice us","Please assign to Social Insights - Bazaarvoice move to evar40 in new report suite for HP","5.6.0","SCI","5.6.0","7/3/2012","C4","Closed","2.00","1.000","5.000"
"00133472","Strategic  Integration","Other","Anton Starykov","Bazaavoice us","The Home Depot Product Families issue investigating","5.6.0","","","5/10/2012","C4","Closed","2.00","0.500","2.000"
"00133473","Support Team","","Anton Starykov","Bazaavoice us","neck-nl migration","5.6.0","Feature Request/ Disable (No-Design)","5.6.1","7/3/2012","C4","Closed","4.00","0.000","4.000"
"00133479","Strategic  Integration","UI Migration","Anton Starykov","Ojon (Estee Lauder)","ojon: migrate to 5.6","5.6.0","","","5/17/2012","C4","Closed","4.00","0.000","5.500"
"00133583","Support Team","","Anton Starykov","Byggmax","Byggmax - client termination","5.9.1","Feature Request/ Disable (No-Design)","6.0.0","7/3/2012","","Closed","2.00","0.000","2.000"
"00133793","Support Team","","Anton Starykov","Centraalbeheer (Achmea)","sort to default","5.6.1","Feature Request/ Disable (No-Design)","5.6.1","7/3/2012","C5","Closed","1.50","0.000","5.000"
"00134000","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Ann Summers:Migrate to 5.6 defaultui","5.6.1","","","5/17/2012","C4","Closed","4.00","0.000","5.000"
"00134124","Support Team","","Anton Starykov","Bazaavoice us","Walgreens Omniture Tagging","5.6.1","SCI","5.6.1","7/3/2012","C4","Closed","2.00","0.000","2.500"
"00134273","Support Team","","Anton Starykov","NetOnNet","Enable ratings by locale","5.6.2","Feature Request/ Disable (No-Design)","5.6.2","7/3/2012","C5","AutoClosed - No Client Response","1.50","0.000","5.000"
"00134277","Strategic  Integration","UI Migration","Anton Starykov","NetOnNet","NetOnNet: migrate to 5.6 default  UI","5.6.2","","","5/28/2012","C5","Closed","4.00","0.000","5.000"
"00134285","Support Team","","Anton Starykov","Bazaavoice us","Brady People ID - Implement SCI","5.6.2","SCI","5.6.2","7/3/2012","C4","Closed","2.00","0.000","4.000"
"00134794","Support Team","","Anton Starykov","Bazaavoice us","Further Samsung Brands","5.8.0","SCI","5.8.0","7/3/2012","C4","Closed","2.00","0.000","3.000"
"00134858","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","belk: Migrate UI version 4.8 -> 5.6","5.7.0","","","6/4/2012","C4","Closed","5.00","0.000","5.000"
"00135048","Strategic  Integration","Social Commerce Upgrade","Anton Starykov","Bazaavoice us","Internal: Host Authentication","5.7.0","","","6/25/2012","C4","In Progress","2.00","3.500","4.000"
"00135340","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Sheridan: 4.9 -> 5.6 migration","5.8.0","","","5/31/2012","C4","Closed","4.00","0.000","5.000"
"00135361","Strategic  Integration","Other","Anton Starykov","Bazaavoice us","SSSI_Syndication: syndication for Sears","5.8.0","","","5/31/2012","C4","Closed","4.00","0.000","3.000"
"00135597","Support Team","","Anton Starykov","Bazaavoice us","Kohls SCI","5.8.0","SCI","4.4.7","7/3/2012","C4","Closed","1.50","0.750","4.000"
"00135829","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","carphonewarehouse: Migrate UI version 4.7 -> 5.6","5.8.0","","","6/11/2012","C4","Closed","5.00","0.000","5.000"
"00135996","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Xerox: Migrate UI version 4.9 -> 5.6","5.8.0","","","6/14/2012","C4","Closed","5.00","0.000","5.000"
"00136287","Strategic  Integration","Social Commerce Upgrade","Anton Starykov","Bazaavoice us","FamousFootwear: SCI tracker migration","5.8.2","","","6/13/2012","C4","Ready for Release","2.00","","1.500"
"00136290","Strategic  Integration","Social Commerce Upgrade","Anton Starykov","Bazaavoice us","FootAction: SCI tracker migration","5.8.2","","","6/13/2012","C4","Ready for Release","2.00","","1.500"
"00136291","Strategic  Integration","Social Commerce Upgrade","Anton Starykov","Bazaavoice us","Shoes: SCI tracker migration","5.8.2","","","6/13/2012","C4","Ready for Release","2.00","","1.500"
"00136652","Strategic  Integration","Other","Anton Starykov","Bazaavoice us","Need photo & video uploads added to the submission form","5.8.0","","","6/25/2012","C4","Closed","3.00","0.000","3.000"
"00136814","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Mrclean: Migrate UI version 4.7 -> 5.6","5.9.0","","","6/22/2012","C4","Closed","4.00","0.000","4.000"
"00136946","Strategic  Integration","UI Migration","Anton Starykov","Abreva (GSK)","Update Abreva to 5.6","5.9.0","","","6/22/2012","","Closed","4.00","0.000","4.000"
"00137108","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Smiggle-au: 4.7 - > 5.6","5.9.0","","","6/22/2012","C4","Closed","4.00","0.000","4.000"
"00137499","Support Team","","Anton Starykov","Bazaavoice us","SCI implementation","5.9.1","SCI","5.9.0","6/22/2012","C4","Closed","2.00","0.000","2.000"
"00137511","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Expedia: 5.0 -> 5.6 UI migration","5.9.1","","","7/2/2012","C4","Closed","4.00","0.000","4.000"
"00137548","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Schwab: undefined expression in ftl","5.9.0","","","6/22/2012","C4","Closed","2.00","0.000","1.500"
"00138101","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Averys: 5.0 -> 5.6 UI migration","5.9.1","","","7/2/2012","C4","Closed","4.00","0.000","4.000"
"00138431","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Apple: 5.1 -> 5.6 UI migration","5.9.1","","","7/2/2012","C4","Closed","4.00","0.000","5.000"
"00138568","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","JustBlinds: 4.8 -> 5.6 UI migration","6.0.0","","","7/3/2012","C4","Assigned","4.00","0.000","4.000"
"00139005","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Graco: 4.7 -> 5.6 UI migration","6.0.1","","","7/3/2012","C4","Assigned","4.00","0.250","4.000"
"00139116","Strategic  Integration","UI Migration","Anton Starykov","Bazaavoice us","Paris: 4.7 -> 5.6 UI migration","6.0.1","","","7/3/2012","C4","Assigned","4.00","0.000","4.000"
"00115718","Strategic  Integration","PIE","Dmytro Gunko","Cortz","PIE for Specialty Pool Products","5.3.0","","","5/7/2012","C1","Closed","2.00","2.750","23.000"
"00117343","Strategic  Integration","PIE","Dmytro Gunko","Suomalainen","PIE implementation","5.9.1","","","7/3/2012","C5","In Progress","5.00","2.500","14.000"
"00118287","Strategic  Integration","PIE","Dmytro Gunko","The Golf Warehouse","Enable PIE for TGW","5.5.1","","","5/14/2012","","Closed","6.00","0.500","6.500"
"00121491","Support Team","","Dmytro Gunko","Evans Cycles","phone number wrong","5.0.9","Text Change","","7/3/2012","C5","Closed","1.00","1.000","0.250"
"00121544","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Enable Hosted Authentication for remingtonproducts","5.0.10","","","3/4/2012","C4","Closed","8.00","1.000","15.500"
"00122321","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Americangolf (PRR, A&A): Active Tabs Issue from BVC-103685","","","","3/4/2012","C4","Closed","2.00","0.000","1.000"
"00122322","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Americangolf  mairation to 5.0","","","","3/4/2012","C4","Closed","3.00","0.000","3.500"
"00122502","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Exito: migration to 5.0","","","","3/4/2012","C4","Closed","3.00","0.000","4.000"
"00122526","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","llbean migrate to 5.0","","","","3/4/2012","C4","Closed","3.00","0.000","8.000"
"00122655","Support Team","","Dmytro Gunko","Bazaavoice us","havertys: migrate to 5.0","5.0.12","Invalid","5.0.12","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00122805","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Arcteryx Migrate UI version to 5.0","","","","3/4/2012","C4","Closed","3.00","0.000","5.000"
"00122957","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","intuit: Migrate UI version 4.7 -> 5.0","","","","3/4/2012","C4","Closed","3.00","0.000","3.500"
"00123059","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Intuit (PRR): Results of major release testing on production","","","","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00123070","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Vitacost (PRR): Results of weekly release testing","","","","3/4/2012","C4","Closed","1.50","0.000","0.750"
"00123076","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","VitaCost, Gonsi: migrate to 5.1 defaultui","","","","3/4/2012","C4","Closed","4.50","0.000","3.500"
"00123158","Support Team","","Dmytro Gunko","Bazaavoice us","DaveRamsey: migrate to 5.0","5.0.13","Data Migrations","5.0.13","7/3/2012","C4","Closed","3.00","0.000","3.750"
"00123403","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","24.00","0.000","23.000"
"00123550","Support Team","","Dmytro Gunko","Under Armour, Inc.","Under Armour- Ask & Answer","5.1.0","Invalid","5.1.0","7/3/2012","C4","Closed","3.00","0.500","2.000"
"00123963","Support Team","","Dmytro Gunko","Cisco Systems, Inc.","Remove the ""enter contest"" checkbox","5.1.1","Invalid","5.1.1","7/3/2012","C1","Closed","1.50","0.750","1.500"
"00123993","Support Team","","Dmytro Gunko","Big Fish Games","Questions Regarding Reviews in REMOD Status","5.1.1","Invalid","","7/3/2012","","Closed","1.00","0.500","0.500"
"00124052","Strategic  Integration","PIE","Dmytro Gunko","The Dress Barn, Inc.","Dressbarn - PIE","5.3.0","","","5/2/2012","C1","Closed","12.00","2.500","14.000"
"00124067","Support Team","","Dmytro Gunko","1800 Petmeds","Cancel Delivery of 1800 Petmeds Feed","5.1.1","Feed Edit","","7/3/2012","C4","Closed","0.50","0.000","1.000"
"00124219","Support Team","","Dmytro Gunko","The Home Depot","Product Families","5.6.0","Feature Request/ Disable (No-Design)","5.5.0","7/3/2012","C2","Closed","3.00","9.250","14.500"
"00124369","Support Team","","Dmytro Gunko","LegalZoom.com, Inc.","""Review summary"" text change","5.1.1","Minor UI Change","5.1.1","7/3/2012","","Closed","1.00","0.500","0.750"
"00124413","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","legalzoom: migrate to 5.1 defaultui","5.1.2","","","3/4/2012","C4","Closed","3.00","0.000","4.500"
"00124481","Support Team","","Dmytro Gunko","Lorex Corp","Lorex syndication strategy change","5.1.1","Feed Edit","5.1.1","7/3/2012","C4","Closed","0.50","0.500","0.750"
"00124851","Support Team","","Dmytro Gunko","Best Buy","Product Family product image - any way to resize, use smaller image or eliminate?","5.1.4","Minor UI Change","","7/3/2012","C3","Closed","2.50","1.000","1.500"
"00125242","Support Team","","Dmytro Gunko","Macys.com","Facebook like button flickering","5.1.5","Invalid","5.1.5","7/3/2012","C2","Closed","3.00","1.000","3.500"
"00125274","Support Team","","Dmytro Gunko","Apparel Group","Enable SCI for http://www.sportscraft.com.au","5.1.3","SCI","","7/3/2012","C5","Closed","2.50","0.000","3.000"
"00125295","Support Team","","Dmytro Gunko","Vitacost.com","Updating the Vitacost Website","5.1.3","Minor UI Change","5.1.4","7/3/2012","C1","Closed","3.00","1.500","1.000"
"00125381","Support Team","","Dmytro Gunko","Neckermann NL","Sending feeds to Ftp","5.8.2","Feed Edit","","7/3/2012","C5","Closed","1.50","1.750","2.750"
"00125428","Support Team","","Dmytro Gunko","Cabela's Incorporated","RLP messed up","5.1.4","Minor UI Change","5.1.4","7/3/2012","C4","Closed","0.20","1.000","1.000"
"00125523","Support Team","","Dmytro Gunko","The Land of Nod","Post to Facebook Option","5.1.5","Minor UI Change","5.1.4","7/3/2012","C1","Closed","","1.000","1.500"
"00125559","Support Team","","Dmytro Gunko","Matrix Direct Insurance Services","Enable SCI","5.1.3","SCI","","7/3/2012","C1","Closed","3.00","0.750","3.000"
"00125576","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","matrixdirect: migrate to 5.1 defaultui","","","","3/4/2012","C4","Closed","3.00","0.500","4.000"
"00125653","Strategic  Integration","UI Migration","Dmytro Gunko","Hanes Brands Inc.","update to the latest ui version","5.1.4","","","3/4/2012","C1","Closed","3.00","0.500","3.000"
"00125706","Support Team","","Dmytro Gunko","Expedia","SE Review Form There are inconsistent translations of ""review"" in Swedish.","","Minor UI Change","","7/3/2012","C2","Closed","1.50","1.250","3.000"
"00125924","Support Team","","Dmytro Gunko","Reckitt Benckiser (UK)","SCI Implementation","5.1.4","SCI","","7/3/2012","C5","Closed","2.00","1.500","2.000"
"00125939","Support Team","","Dmytro Gunko","Mitsubishi Digital Electronics America","SCI Request for Mitsubishi","5.1.4","SCI","","7/3/2012","C2","Closed","2.00","0.500","2.500"
"00126186","Support Team","","Dmytro Gunko","The Rockport Company LLC","SCI Request","5.1.5","SCI","5.1.5","7/3/2012","C2","Closed","3.00","0.000","3.000"
"00126472","Support Team","","Dmytro Gunko","Native Remedies","Native Remedies - Implement SCI","5.1.5","SCI","5.1.5","7/3/2012","","Closed","3.00","0.250","2.500"
"00127063","Support Team","","Dmytro Gunko","Bazaavoice us","Thomas Pink - Enable SCI","5.1.6","SCI","","7/3/2012","C4","Closed","3.00","1.250","4.500"
"00127088","Support Team","PIE","Dmytro Gunko","totes>>Isotoner Corporation","Editing 3 Emails","5.1.6","Social Alerts","","7/3/2012","","Closed","1.50","2.000","16.000"
"00127180","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","mitsubishi: migrate to 5.1 defaultui","","","","3/4/2012","C4","Closed","3.00","0.000","4.500"
"00127227","Support Team","","Dmytro Gunko","LEGO","LEGO Drop-Down in Client Portal for All Sites","","Invalid","","7/3/2012","C1","AutoClosed - No Client Response","2.00","0.750","1.500"
"00127450","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","orientaltrading: migrate to 5.1 defaultui","","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00129376","Support Team","","Dmytro Gunko","Bazaavoice us","championusa : migrate to 5.1 defaultui","5.2.1","Data Migrations","","7/3/2012","C4","Closed","3.00","","3.500"
"00129378","Support Team","","Dmytro Gunko","Bazaavoice us","Officeworks: migrate to 5.1 defaultui","5.2.1","Data Migrations","","7/3/2012","C4","Closed","3.00","","4.500"
"00129515","Support Team","","Dmytro Gunko","Bazaavoice us","coffeeforless: migrate to 5.1 defaultui","5.3.0","Invalid","5.2.1","7/3/2012","C4","Closed","3.00","","2.500"
"00129517","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","tide, tide-es: migrate to 5.1 defaultui","5.3.0","","","3/29/2012","C4","Closed","3.50","0.000","4.500"
"00129523","Support Team","","Dmytro Gunko","ECI","ECI / Cosmox","5.3.0","Invalid","5.2.1","7/3/2012","","Closed","5.50","1.500","6.500"
"00129739","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL leejeans: migrate to 5.1 defaultui","5.3.0","","","3/23/2012","C4","Closed","3.00","0.000","3.000"
"00129827","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","Group - SCI Request","5.3.0","","","3/21/2012","C4","Closed","1.00","0.250","1.000"
"00130030","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL fisherprice: migrate to 5.1 defaultui","5.3.0","","","3/29/2012","C4","Closed","3.00","0.500","4.000"
"00130235","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL thelimited: migrate to 5.1 defaultui","5.3.0","","","3/29/2012","C4","Closed","3.00","0.000","3.000"
"00131087","Support Team","","Dmytro Gunko","Energizer Holdings, Inc.","syndication updates","5.4.0","Invalid","","7/3/2012","","Closed","1.00","1.000","2.500"
"00131141","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL mattel: migrate to 5.3 defaultui","5.4.1","","","4/11/2012","C4","Closed","3.00","0.000","4.250"
"00131278","Support Team","","Dmytro Gunko","Husqvarna NA, Inc.","BV microsite still appearing in Husqvarna organic search results","5.4.1","Microsite Changes","","7/3/2012","C1","Closed","1.00","1.500","4.000"
"00131499","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL centralpoint-nl_nl : migrate to 5.3 defaultui","5.4.0","","","4/10/2012","C4","Closed","4.00","0.000","3.750"
"00131692","Support Team","","Dmytro Gunko","Bazaavoice us","Enable SCI","5.7.0","SCI","","7/3/2012","C4","Closed","3.00","0.000","8.000"
"00131709","Support Team","","Dmytro Gunko","Bazaavoice us","Nestle Purina SCI request","5.7.0","SCI","","7/3/2012","C4","Closed","6.00","1.000","3.750"
"00131710","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL bodyshop-usa  : migrate to 5.3 defaultui","5.4.1","","","4/12/2012","C4","Closed","3.50","0.000","4.250"
"00131782","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL jbl  : migrate to 5.3 defaultui","5.4.1","","","4/12/2012","C4","Closed","3.50","0.000","4.000"
"00132294","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL infiniti : migrate to 5.3 defaultui","4.5.0","","","4/23/2012","C4","Closed","3.50","0.000","5.250"
"00132390","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL dyson-uk : migrate to 5.3 defaultui","5.5.0","","","4/26/2012","C4","Closed","5.00","0.000","6.500"
"00132553","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL americaneagle : migrate to 5.3 defaultui","5.7.0","","","5/24/2012","C4","Closed","4.00","0.500","7.000"
"00132641","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","INTERNAL msc: migrate to 5.3 defaultui","5.5.1","","","5/18/2012","C4","Closed","4.00","0.500","4.500"
"00135061","Strategic  Integration","Other","Dmytro Gunko","Bazaavoice us","SSSI_Syndication: syndication","5.8.1","","","6/8/2012","C4","New","","0.000","1.000"
"00135065","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","5.1 -> 5.6 UI migration","","","","5/31/2012","C4","Closed","4.00","0.000","4.500"
"00135066","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","Pagoda: 4.7 -> 5.6 migration","","","","5/28/2012","C4","Closed","3.00","0.000","4.250"
"00135268","Support Team","","Dmytro Gunko","Sleepys LLC","BV Event Tracking no longer working in Google Analytics","5.8.1","SCI","5.8.1","7/3/2012","C4","Closed","2.50","0.500","3.750"
"00135344","Support Team","","Dmytro Gunko","Bazaavoice us","Deploy Rona w/ SCI","5.8.0","SCI","","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00135420","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaarvoice - Sales","justmysize: migrate to 5.6 defaultui","5.8.0","","","5/30/2012","","Closed","4.00","0.000","4.250"
"00135557","Support Team","","Dmytro Gunko","Bazaavoice us","SCI implementation","5.8.1","SCI","","7/3/2012","C4","Closed","","0.250","2.750"
"00135821","Support Team","","Dmytro Gunko","Bazaavoice us","SCI for GA","5.8.1","SCI","5.8.1","7/3/2012","C4","Closed","1.50","0.000","1.750"
"00135826","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","potterybarnkids: migrate to 5.6 defaultui","5.8.1","","","6/6/2012","C4","Closed","3.00","0.000","4.000"
"00135999","Support Team","","Dmytro Gunko","Bazaavoice us","Lechouchou SCI implementation","5.8.1","SCI","","7/3/2012","C4","Closed","","0.000","3.000"
"00136066","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","Mecca cosmetica 4.7 -> 5.6 UI migration","5.9.0","","","6/8/2012","C4","Closed","3.50","0.000","6.500"
"00136067","Support Team","","Dmytro Gunko","Bazaavoice us","Enable SCI","5.6.1","SCI","5.1.4","7/4/2012","C4","Closed","3.00","1.250","4.000"
"00136172","Support Team","","Dmytro Gunko","Bazaavoice us","Venca SCI implementation","5.8.2","SCI","","7/3/2012","C4","Closed","2.50","0.000","2.500"
"00136454","Strategic  Integration","Social Commerce Upgrade","Dmytro Gunko","Bazaavoice us","mrclean: SCI tracker migration","","","","6/18/2012","C4","In Progress","","0.500","3.500"
"00136411","Strategic  Integration","Social Commerce Upgrade","Dmytro Gunko","Bazaavoice us","absolute: SCI tracker migration","","","","6/20/2012","C4","Ready for Release","","0.250","2.000"
"00136415","Strategic  Integration","Social Commerce Upgrade","Dmytro Gunko","Bazaavoice us","allybank: SCI tracker migration","","","","6/18/2012","C4","Closed","","0.250","2.000"
"00136420","Strategic  Integration","Social Commerce Upgrade","Dmytro Gunko","Bazaavoice us","atcross: SCI tracker migration","","","","6/20/2012","C4","Ready for Release","","0.250","1.500"
"00136435","Strategic  Integration","Social Commerce Upgrade","Dmytro Gunko","Bazaavoice us","blacks: SCI tracker migration","","","","6/20/2012","C4","In Progress","","0.250","2.000"
"00136595","Strategic  Integration","Social Commerce Upgrade","Dmytro Gunko","Bazaavoice us","newark,premierfarnellchina: SCI tracker migration","","","","6/20/2012","C4","Ready for Release","","0.250","6.000"
"00136626","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","James Avery: 5.1 -> 5.6 UI migration","5.8.1","","","6/13/2012","C4","Closed","","0.000","2.500"
"00136827","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","Aldo: migration 4.7 -> 5.6","5.8.1","","","6/21/2012","C4","Closed","6.00","0.000","8.000"
"00136826","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","container Store: 5.1 -> 5.6 UI migration","5.8.1","","","6/13/2012","C4","Closed","3.00","0.000","2.500"
"00136848","Support Team","","Dmytro Gunko","Acuvue (J&J)","JnJVisionCare ET Social Alert Email Updated","","Social Alerts","5.9.0","6/26/2012","C1","Closed","","0.000","2.000"
"00136851","Support Team","","Dmytro Gunko","Hot Shot Brand (Spectrum)","Hot Shot Social Alert email change","5.9.1","Social Alerts","","6/25/2012","","Closed","1.50","0.000","2.000"
"00137091","Support Team","","Dmytro Gunko","Estee Lauder Companies","CL AT Add social Media links","","Feature Request/ Disable (No-Design)","","7/5/2012","C4","AutoClosed - No Client Response","","0.750","2.000"
"00137092","Support Team","","Dmytro Gunko","Estee Lauder Companies","CL DE add social media links","","Feature Request/ Disable (No-Design)","","7/5/2012","C4","AutoClosed - No Client Response","","0.750","2.000"
"00137093","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","AustralianWine: Migrate UI version to 5.6","5.9.0","","","6/20/2012","C4","Closed","6.00","0.000","6.500"
"00137100","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","jayjays-au: 4.7 -> 5.6 UI migration","5.9.0","","","6/21/2012","C4","Closed","4.00","0.000","4.000"
"00137404","Support Team","","Dmytro Gunko","Behr Process Corporation (DAP) (Masco)","Product Families","","Feature Request/ Disable (No-Design)","","7/6/2012","C4","In Progress","","1.500","4.500"
"00137862","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","Conrad: 4.9 -> 5.6 UI migration","5.9.1","","","6/26/2012","C4","In Progress","6.50","0.000","4.000"
"00138441","Support Team","","Dmytro Gunko","Bazaavoice us","Social Insights Setup for asicsamerica.com","","SCI","","6/28/2012","C4","In Progress","3.00","0.750","3.000"
"00138575","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","PineSol Migrate UI version to 5.6","5.9.1","","","7/2/2012","C4","Closed","3.50","0.500","3.750"
"00138716","Support Team","","Dmytro Gunko","Bazaavoice us","GolfNow - Enable SCI","6.0.0","SCI","","6/28/2012","C4","In Progress","","0.250","0.000"
"00139131","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","MEC: Upgrade uiVersion from 4.7 to 5.6","6.0.0","","","7/6/2012","C4","Closed","4.00","0.250","5.500"
"00139277","Strategic  Integration","UI Migration","Dmytro Gunko","Bazaavoice us","3Suisses: 5.6 UI migration","","","","7/6/2012","C4","New","3.00","0.000","6.000"
"00120827","Support Team","","Igor Gubernat","Schlage","Schlage: configure response email for social alerts","5.0.10","Invalid","5.0.10","7/3/2012","","Closed","1.00","0.000","1.000"
"00121385","Strategic  Integration","PIE","Igor Gubernat","Fujitsu America","PIE for fujitsu","5.0.13","","","3/4/2012","C4","Closed","6.00","0.000","11.000"
"00121768","Support Team","","Igor Gubernat","Elkjøp AS (part of DSGI)","Replace Google Buzz with Google+","5.0.10","Minor UI Change","5.0.10","7/3/2012","C5","Closed","2.00","0.000","2.500"
"00121839","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Byggmax (PRR): Major Release Testing on Production","5.2.0","QA Ticket","","3/6/2012","C4","Closed","2.00","0.000","0.750"
"00121845","Support Team","","Igor Gubernat","Bazaavoice us","Behr (PRR,Stories): Test results of testing on Production(4.8.x)","5.0.10","QA Ticket","5.0.10","7/3/2012","C4","Closed","1.00","0.000","1.000"
"00121846","Support Team","","Igor Gubernat","Bazaavoice us","Territoryahead (R&R): TS issues","5.0.11","QA Ticket","","7/3/2012","C4","Closed","2.00","0.000","2.750"
"00122667","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","webroot - UI migration 4.7 -> 5.0","5.0.12","","","3/4/2012","C4","Closed","2.50","0.000","2.500"
"00122807","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","hof-en - UI migration 4.8 -> 5.0","5.0.12","","","3/4/2012","C4","Closed","2.50","0.000","2.500"
"00123151","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Anneklein: TS issues","5.0.13","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00123149","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","hof-en (PRR) : Found While Testing BVC-112300","5.0.13","","","3/4/2012","C4","Closed","0.50","0.000","0.250"
"00123398","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","","0.000","17.000"
"00123413","Support Team","","Igor Gubernat","Olay (P&G APAC)","Olay AU","5.1.3","Text Change","5.1.3","3/30/2012","C5","In Progress","1.00","0.750","1.250"
"00123451","Strategic  Integration","PIE","Igor Gubernat","Skullcandy, Inc.","PIE for Skullcandy","5.4.0","","","4/4/2012","","Closed","4.00","0.000","0.250"
"00123818","Support Team","","Igor Gubernat","Bazaavoice us","Migrate Costco to 5.0","5.1.0","Invalid","","7/3/2012","C4","Closed","2.00","0.000","3.000"
"00124430","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","HarleyDavidson: Migrate UI version to 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00124503","Support Team","","Igor Gubernat","Pacific Coast Feather Company","Google + add to ""share this Product""","5.1.5","Feature Request/ Disable (No-Design)","5.1.5","7/3/2012","C2","Closed","2.00","2.250","2.500"
"00124520","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","Paramountfarms: Migrate UI version 4.7 -> 5.0","5.1.1","","","3/4/2012","C4","Closed","2.50","0.000","2.500"
"00124524","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Douglas (PRR, A&A): issues remaining from BVC-83751","5.2.1","","","3/19/2012","C4","Closed","6.00","0.000","7.500"
"00124521","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","costco: Migrate UI version 4.7 -> 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
